Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
20:09:13:28.640,61,0.0120941242,0.0138644557,0.0758544952,0.0000000000,0.0000000000,0.2459113300,0.0000000000,0.2458342910,0.0142257130,0.0000000000,0.0515351072,0.0000000000,0.2635466456,0.0000000000,0.1713061333,0.0000000000,0.3040966094,0.5329669118,0.0787503421,0.1370880306,0.0397662297,0.0000000000,0.3333350718,0.0000000000,0.2238060534,0.0957158431,0.0000000000,0.0316222385,0.0473267473,0.1536610872,0.3711142838,0.0158984028,0.0116224866,0.0087008337,0.0159003567,0.0088475393,0.0158536732,0.3456948400,0.4839068949,0.0703005046,0.2637865841,0.0000000000,0.2724075615,0.1742946804,0.0703876615,0.0000000000,0.0000000000,0.0383467562,0.2145610452,0.0580839291,0.2482676655,0.0000002691,0.1497038901,0.1432471275,0.0529757887,0.0460417345,0.0078851283,0.0029424103,0.0418814756,0.0078893863,0.0032276902
20:09:13:29.641,61,0.0134652369,0.0000000000,0.0784249231,0.0000000000,0.0000000000,0.2776737511,0.0000000000,0.5274298787,0.0000000000,0.0000000000,0.0541939661,0.0000000000,0.3049218357,0.0000000000,0.1730360836,0.0000000000,0.3084536791,0.5260149837,0.0759891495,0.1370601356,0.0396713018,0.0000000000,0.3435357511,0.0000000000,0.2306157649,0.0998939574,0.0000000000,0.0313400067,0.0481370091,0.1505960375,0.3737066984,0.0160843991,0.0119528379,0.0108550591,0.0183348078,0.0103230299,0.0182455722,0.3435391784,0.4845269620,0.0726732761,0.2734217346,0.0000000000,0.3525049686,0.1526149362,0.0267297328,0.0000000000,0.0000000000,0.0408654884,0.2232506871,0.0630279705,0.2588446438,0.0000001094,0.1547673643,0.1447349489,0.0564142764,0.0476791002,-0.0002394319,0.0027816202,0.0433522128,-0.0002349950,0.0025074002
20:09:13:30.643,61,0.0141141675,0.0000000000,0.0851399824,0.0000000000,0.0000000000,0.2989110053,0.0000000000,0.8755887151,0.0000000000,0.0000000000,0.0607023872,0.0000000000,0.3333497047,0.0000000000,0.1740662158,0.0000000000,0.3103543222,0.5198438168,0.0737621561,0.1368534118,0.0395119302,0.0000000000,0.3474666476,0.0000000000,0.2329081297,0.1011539400,0.0000000000,0.0310630631,0.0487189442,0.1489122510,0.3747858107,0.0162577853,0.0123108681,0.0122611327,0.0198448710,0.0119398553,0.0203313790,0.3431195915,0.4874272346,0.0742352456,0.2782058716,0.0000000000,0.3875149488,0.1364309341,0.0034016040,0.0000000000,0.0000000000,0.0432291180,0.2278769016,0.0679129139,0.2646891177,0.0000000361,0.1595447063,0.1463719755,0.0577546358,0.0516657829,-0.0090932138,0.0026850156,0.0471135415,-0.0090886019,0.0018023327
20:09:13:31.644,61,0.0143335247,0.0000000000,0.0913690999,0.0000000000,0.0000000000,0.3155427575,0.0000000000,0.9293224812,0.0000000000,0.0000000000,0.0667207092,0.0000000000,0.3530696332,0.0000000000,0.1746647358,0.0000000000,0.3113508523,0.5137847662,0.0724165812,0.1366241723,0.0393861383,0.0000000000,0.3482675850,0.0000000000,0.2327672243,0.1015605256,0.0000000000,0.0307507683,0.0490862317,0.1478750706,0.3750885129,0.0164463222,0.0126542123,0.0133748678,0.0211174525,0.0133553352,0.0219665430,0.3429799974,0.4885782599,0.0753720328,0.2806639373,0.0000000000,0.4021665156,0.1295490861,0.0000000000,0.0000000000,0.0000000000,0.0450500101,0.2306486368,0.0714919120,0.2706079781,0.0000000000,0.1623769850,0.1479275823,0.0564162210,0.0553579293,-0.0204746090,0.0024029501,0.0506117083,-0.0204697102,0.0007489338
20:09:13:32.646,61,0.0141580533,0.0000000000,0.0910820514,0.0000000000,0.0000000000,0.3226791918,0.0000000000,0.9224372506,0.0000000000,0.0000000000,0.0664605796,0.0000000000,0.3612287045,0.0000000000,0.1749929041,0.0000000000,0.3123502433,0.5066434741,0.0713926032,0.1365625262,0.0393659100,0.0000000000,0.3492086530,0.0000000000,0.2327231914,0.0998178199,0.0000000000,0.0304922219,0.0494639687,0.1470075250,0.3749448061,0.0166478064,0.0129808513,0.0147000551,0.0226678364,0.0147350533,0.0235677809,0.3429177999,0.4894547164,0.0764761791,0.2821086347,0.0000000000,0.3785806298,0.1263163686,0.0059571126,0.0000000000,0.0000000000,0.0464390665,0.2321220934,0.0735775009,0.2732466757,0.0000000441,0.1657242924,0.1484760046,0.0543485135,0.0552008189,-0.0215820782,0.0023520046,0.0504573025,-0.0215771422,0.0006240848
20:09:13:33.648,61,0.0126298806,0.0000000000,0.0905536190,0.0000000000,0.0000000000,0.3265128732,0.0000000000,0.9274514318,0.0000000000,0.0000000000,0.0660810694,0.0000000000,0.3650898933,0.0000000000,0.1753050089,0.0000000000,0.3144870102,0.5018415451,0.0706843883,0.1367913187,0.0394562185,0.0000000000,0.3569436371,0.0000000000,0.2325739712,0.0990582630,0.0000000000,0.0302836187,0.0499099940,0.1461204141,0.3746103048,0.0168842059,0.0133390352,0.0163354576,0.0242640115,0.0160888508,0.0251699965,0.3424778283,0.4899750650,0.0773261636,0.2831199467,0.0000000000,0.3451001942,0.1270505041,0.0378685258,0.0000000000,0.0000000000,0.0479889549,0.2333099991,0.0752556846,0.2749640644,0.0000000686,0.1682616919,0.1495396197,0.0531651676,0.0549680293,-0.0208365880,0.0023735305,0.0501619317,-0.0208317339,0.0006931196
20:09:13:34.649,61,0.0113547519,0.0000000000,0.0915443227,0.0000000000,0.0000000000,0.3282693923,0.0000000000,0.9286966920,0.0000000000,0.0000000000,0.0670627281,0.0000000000,0.3651563823,0.0000000000,0.1754441708,0.0000000000,0.3200177550,0.4982783198,0.0700744689,0.1370172054,0.0395761654,0.0000000000,0.3599724770,0.0000000000,0.2323590815,0.0980084613,0.0000000000,0.0301043075,0.0503458790,0.1449714005,0.3741619587,0.0171131380,0.0136619862,0.0174447354,0.0253612474,0.0170630496,0.0262871925,0.3420329988,0.4904353917,0.0780646577,0.2838001847,0.0000000000,0.3207524121,0.1324251145,0.0630514324,0.0000000000,0.0000000000,0.0489690416,0.2338980287,0.0763543621,0.2759618461,0.0000000978,0.1698330045,0.1499384940,0.0528866798,0.0555687994,-0.0218438134,0.0023548389,0.0507141240,-0.0218389593,0.0006053164
20:09:13:35.651,61,0.0104299393,0.0000000000,0.0896753743,0.0000000000,0.0000000000,0.3289188445,0.0000000000,0.9199053049,0.0000000000,0.0000000000,0.0654023066,0.0000000000,0.3631884456,0.0000000000,0.1754028797,0.0000000000,0.3249405921,0.4954023659,0.0695165619,0.1372641176,0.0397399887,0.0000000000,0.3640562594,0.0000000000,0.2322673500,0.0964839309,0.0000000000,0.0299833976,0.0508430861,0.1440358907,0.3738014996,0.0173312705,0.0139618115,0.0184034687,0.0263456032,0.0179176815,0.0272576716,0.3414806128,0.4908773005,0.0787267908,0.2843000591,0.0000000000,0.3021657765,0.1360401213,0.0737124085,0.0000000000,0.0000000000,0.0497979522,0.2341068685,0.0771988407,0.2763230205,0.0000001314,0.1703326851,0.1504217088,0.0532005355,0.0545556620,-0.0221750066,0.0023045302,0.0496812426,-0.0221701562,0.0005323144
20:09:13:36.652,61,0.0099342000,0.0000000000,0.0809124783,0.0000000000,0.0000000000,0.3254634440,0.0000000000,0.7515280247,0.0000000000,0.0000000000,0.0570121072,0.0000000000,0.3470977843,0.0000000000,0.1750516593,0.0000000000,0.3275115192,0.4940834045,0.0692897961,0.1394979209,0.0400905497,0.0000000000,0.3736993968,0.0000000000,0.2271658927,0.0803746283,0.0000000000,0.0300753601,0.0523518398,0.1432101876,0.3734724820,0.0176497698,0.0144061074,0.0192093346,0.0271646120,0.0191447865,0.0285339393,0.3378308117,0.4913608730,0.0791061297,0.2685740888,0.0000000000,0.2338945270,0.1368421614,0.0339962393,0.0000000000,0.0000000000,0.0517961644,0.2213767022,0.0777680948,0.2177851647,0.0000001251,0.1696444750,0.1516816765,0.0536972955,0.0494261533,-0.0165955126,0.0023129173,0.0448102318,-0.0165906884,0.0009245025
20:09:13:37.654,61,0.0567586385,0.0000000000,0.0567700267,0.0000000000,0.0000000000,0.2901511192,0.0000000000,0.4219242334,0.0000000000,0.0000000000,0.0337943137,0.0000000000,0.3024549186,0.0000000000,0.1716950238,0.0000000000,0.3288899064,0.4936997294,0.0693554133,0.1469168365,0.0406256542,0.0000000000,0.3786215186,0.0000000000,0.2021542490,0.0590573922,0.0000000000,0.0304764919,0.0569334626,0.1425817162,0.3729070425,0.0180602614,0.0149901276,0.0198078100,0.0277681015,0.0201737322,0.0294560082,0.3331425488,0.4917868674,0.0793964192,0.2401646227,0.0000000000,0.1510641277,0.1253370345,0.0000000000,0.0000000000,0.0000000000,0.0535277650,0.1731920838,0.0780509859,0.1717990339,0.0000001731,0.1671812832,0.1522388756,0.0525408164,0.0352388807,-0.0003630891,0.0020543796,0.0313824303,-0.0003583021,0.0018013539
20:09:13:38.655,61,0.0791766718,0.0134417573,0.0381856151,0.0000000000,0.0000000000,0.2277754843,0.0000000000,0.1842595190,0.0136319837,0.0000000000,0.0157630257,0.0000000000,0.2333163172,0.0000000000,0.1621107310,0.0000000000,0.3297502100,0.4932686687,0.0695200041,0.1495103836,0.0413265228,0.0000000000,0.3804208636,0.0000000000,0.1687213182,0.0400653481,0.0000000000,0.0310240686,0.0587806851,0.1422211826,0.3632542193,0.0184731986,0.0155442134,0.0199720077,0.0279011428,0.0208974313,0.0299953315,0.3299823105,0.4916050136,0.0795996413,0.2113565654,0.0000000000,0.0695141107,0.1131188720,0.0000000000,0.0000000000,0.0000000000,0.0544621460,0.1331855655,0.0780679286,0.1436828077,0.0000002588,0.1624375731,0.1527243853,0.0508456491,0.0242380537,0.0075274035,0.0014908551,0.0210711472,0.0075324140,0.0018215049
20:09:13:39.657,61,0.0875617862,0.0145482998,0.0305195190,0.0000000000,0.0000000000,0.1650460511,0.0000000000,0.0976732820,0.0147063229,0.0000000000,0.0078868102,0.0000000000,0.1667487472,0.0000000000,0.1548303515,0.0000000000,0.3318592310,0.4931273460,0.0697107911,0.1508192271,0.0421952531,0.0000000000,0.3818015456,0.0000000000,0.1488530338,0.0304625630,0.0000000000,0.0316425078,0.0599918403,0.1420242935,0.3578952253,0.0189155303,0.0160106737,0.0198604725,0.0277122390,0.0214341357,0.0302343816,0.3283838630,0.4912232161,0.0796478093,0.1948891282,0.0000000000,0.0158282220,0.1054177359,0.0000000000,0.0000000000,0.0000000000,0.0548615158,0.1094011590,0.0778921247,0.1269435883,0.0000003803,0.1558003128,0.1539566070,0.0492972024,0.0194370244,0.0081186295,0.0011765063,0.0168326311,0.0081240796,0.0015858929
20:09:13:40.659,61,0.0702088699,0.0085057952,0.0304043442,0.0000000000,0.0000000000,0.1154067665,0.0000000000,0.0533333160,0.0086458158,0.0000000000,0.0070896898,0.0000000000,0.1152661443,0.0000000000,0.1487504542,0.0000000000,0.3327373564,0.4929125309,0.0698533505,0.1515196711,0.0434377827,0.0000000000,0.3843603134,0.0000000000,0.1325210482,0.0257918555,0.0000000000,0.0322580822,0.0607945174,0.1418083310,0.3505588472,0.0193912294,0.0163747594,0.0196240004,0.0273674130,0.0218723323,0.0302771758,0.3270446658,0.4877986312,0.0796321854,0.1850642860,0.0000000000,0.0000000000,0.0977864116,0.0000000000,0.0000000000,0.0000000000,0.0547769889,0.0926512182,0.0774407163,0.1149420366,0.0000004123,0.1501716822,0.1544559002,0.0479754172,0.0189521089,0.0047704875,0.0011296471,0.0167850293,0.0047764592,0.0013346928
20:09:13:41.660,61,0.0473537184,0.0038581144,0.0303025823,0.0000000000,0.0000000000,0.0867188349,0.0000000000,0.0303786267,0.0039842646,0.0000000000,0.0065131993,0.0000000000,0.0860176086,0.0000000000,0.1460403204,0.0000000000,0.3333643675,0.4926361442,0.0700397119,0.1518849581,0.0447040312,0.0000000000,0.3856757283,0.0000000000,0.1237920895,0.0230543260,0.0000000000,0.0329045877,0.0614207275,0.1417305470,0.3471520245,0.0198884401,0.0167132113,0.0193063971,0.0269213058,0.0222849119,0.0302694514,0.3260480762,0.4844886065,0.0794873163,0.1777660102,0.0000000000,0.0000000000,0.0937149301,0.0000000000,0.0000000000,0.0000000000,0.0544973314,0.0842485130,0.0769417211,0.1085383222,0.0000003680,0.1464698166,0.1553335488,0.0474065319,0.0186012890,0.0021952167,0.0010971726,0.0167405345,0.0022015646,0.0011412883
20:09:13:42.662,61,0.0326611623,0.0035353217,0.0325294733,0.0000000000,0.0000000000,0.0718548670,0.0000000000,0.0183716547,0.0036697488,0.0000000000,0.0081627900,0.0000000000,0.0709635839,0.0000000000,0.1441482604,0.0000000000,0.3337494731,0.4925580621,0.0701464117,0.1517906338,0.0455693044,0.0000000000,0.3858888149,0.0000000000,0.1177936196,0.0213257503,0.0000000000,0.0335087031,0.0618420616,0.1417130679,0.3443223536,0.0203373097,0.0169410277,0.0188868511,0.0263953824,0.0225636903,0.0301292557,0.3254155815,0.4819682539,0.0793178827,0.1730404496,0.0000000000,0.0000000000,0.0909261331,0.0000000000,0.0000000000,0.0000000000,0.0539914444,0.0786745921,0.0762904584,0.1041165516,0.0000004014,0.1441209614,0.1570676565,0.0465521105,0.0196071677,0.0020217411,0.0011573804,0.0179721229,0.0020283200,0.0012029000
20:09:13:43.663,61,0.0168308076,0.0000000000,0.0348885283,0.0000000000,0.0000000000,0.0635567307,0.0271581598,0.0112627903,0.0000000000,0.0000000000,0.0101734987,0.0000000000,0.0626571029,0.0052751461,0.1429799199,0.0000000000,0.3332158625,0.4926344156,0.0702091008,0.1514666080,0.0462550223,0.0000000000,0.3729451299,0.0000000000,0.1142823845,0.0200022403,0.0000000000,0.0341392420,0.0621831492,0.1419980377,0.3418735564,0.0207383689,0.0171072800,0.0183844827,0.0258067455,0.0227788929,0.0299465824,0.3251713216,0.4789672792,0.0790975615,0.1684177071,0.0000000000,0.0000000000,0.0893694907,0.0000000000,0.0000000000,0.0000000000,0.0532918125,0.0748270899,0.0752303526,0.1009501219,0.0000005633,0.1435715556,0.1585856825,0.0451976992,0.0208342783,-0.0009368360,0.0012132532,0.0192892887,-0.0009300709,0.0010560513
20:09:13:44.665,61,0.0104152383,0.0000000000,0.0360406414,0.0000000000,0.0000000000,0.0590759739,0.0444828160,0.0074185831,0.0000000000,0.0000000000,0.0111594852,0.0000000000,0.0581661165,0.0189678632,0.1420620531,0.0000000000,0.3308181465,0.4928601980,0.0702249631,0.1510499865,0.0468454435,0.0000000000,0.3669334352,0.0000000000,0.1122848764,0.0189690646,0.0000000000,0.0347176977,0.0624261685,0.1423028857,0.3387195766,0.0210865792,0.0172149744,0.0178607963,0.0252241362,0.0229336973,0.0297264028,0.3251159489,0.4766235948,0.0789002776,0.1660592407,0.0000000000,0.0000000000,0.0882718563,0.0000000000,0.0000000000,0.0000000000,0.0525714904,0.0726069286,0.0742197707,0.0990049839,0.0000008044,0.1434592009,0.1605876386,0.0439467616,0.0214362666,-0.0027007721,0.0012358676,0.0199338384,-0.0026938915,0.0009569814
20:09:13:45.666,61,0.0069475714,0.0000000000,0.0357915647,0.0000000000,0.0000000000,0.0563948415,0.0571235493,0.0052499748,0.0000000000,0.0000000000,0.0109184654,0.0000000000,0.0555035025,0.0315207839,0.1412808746,0.0000000000,0.3256157339,0.4932872355,0.0701753646,0.1506372243,0.0473066457,0.0000000000,0.3494534791,0.0000000000,0.1105700806,0.0176109336,0.0000000000,0.0352555588,0.0625533611,0.1428065598,0.3364091516,0.0213464200,0.0172287971,0.0173050370,0.0246469043,0.0229919087,0.0294315461,0.3252137899,0.4734191895,0.0788015425,0.1645068377,0.0000000000,0.0000000000,0.0875450745,0.0000000000,0.0000000000,0.0000000000,0.0518297888,0.0708705932,0.0730047226,0.0972750485,0.0000012373,0.1432173848,0.1616642177,0.0425703190,0.0212892499,-0.0026583187,0.0012279471,0.0197959580,-0.0026514269,0.0009525721
20:09:13:46.668,61,0.0049818894,0.0000000000,0.0346663520,0.0000000000,0.0000000000,0.0546269789,0.0668663606,0.0039870730,0.0000000000,0.0000000000,0.0098811267,0.0000000000,0.0537701920,0.0432794057,0.1405848414,0.0000000000,0.3150795698,0.4937851727,0.0700663999,0.1501353085,0.0476636775,0.0000000000,0.3229689300,0.0000000000,0.1085106209,0.0155577408,0.0000000000,0.0357435569,0.0625414401,0.1433679014,0.3306996524,0.0215262119,0.0171781983,0.0166878197,0.0240419637,0.0229676869,0.0290723629,0.3254306316,0.4684309065,0.0787397325,0.1624750942,0.0000000000,0.0000000000,0.0870834216,0.0000000000,0.0000000000,0.0000000000,0.0509988368,0.0691504255,0.0714734495,0.0952067524,0.0000013430,0.1428625137,0.1619124711,0.0414248444,0.0206566639,-0.0029604100,0.0011907928,0.0191751607,-0.0029535033,0.0008948864
20:09:13:47.669,61,0.0038288771,0.0000000000,0.0342751667,0.0000000000,0.0000000000,0.0531118289,0.0753179118,0.0032170897,0.0000000000,0.0000000000,0.0094772754,0.0000000000,0.0523627251,0.0538539290,0.1399799287,0.0000000000,0.3096281290,0.4941928685,0.0699361339,0.1496458054,0.0479726084,0.0000000000,0.3111574352,0.0000000000,0.1065043360,0.0135369534,0.0000000000,0.0361914970,0.0624526404,0.1439502388,0.3265461028,0.0216504429,0.0170895793,0.0160614774,0.0234372038,0.0228939988,0.0286855977,0.3256647289,0.4642446935,0.0786964819,0.1604704708,0.0000000000,0.0000000000,0.0868182927,0.0000000000,0.0000000000,0.0000000000,0.0501412116,0.0673848614,0.0701370910,0.0934430882,0.0000014175,0.1420216709,0.1621877253,0.0401965864,0.0204102863,-0.0027801171,0.0011781534,0.0189581253,-0.0027731881,0.0008965898
20:09:13:48.671,61,0.0031188836,0.0000000000,0.0340447426,0.0000000000,0.0000000000,0.0520373695,0.0827983543,0.0027184323,0.0000000000,0.0000000000,0.0092562987,0.0000000000,0.0513441786,0.0626037717,0.1393799484,0.0000000000,0.3069700897,0.4943817258,0.0697607771,0.1490739584,0.0482383296,0.0000000000,0.3054494262,0.0000000000,0.1052871794,0.0119972797,0.0000000000,0.0366080776,0.0623379461,0.1444684416,0.3239652216,0.0217479113,0.0169729088,0.0154869845,0.0228842460,0.0228045769,0.0283137299,0.3257067502,0.4600298703,0.0786346197,0.1588075757,0.0000000000,0.0000000000,0.0867418125,0.0000000000,0.0000000000,0.0000000000,0.0493801497,0.0662030652,0.0688747317,0.0918155983,0.0000017800,0.1412701756,0.1626416594,0.0392144769,0.0202757604,-0.0035845414,0.0011661014,0.0188341029,-0.0035775825,0.0008285125
20:09:13:49.673,61,0.0026534139,0.0000000000,0.0340306535,0.0000000000,0.0000000000,0.0511864088,0.0877459720,0.0023718968,0.0000000000,0.0000000000,0.0092353653,0.0000000000,0.0505382717,0.0684498176,0.1387679130,0.0000000000,0.3053438067,0.4944721460,0.0696078166,0.1485276967,0.0485197119,0.0000000000,0.3023734987,0.0000000000,0.1040661931,0.0109494366,0.0000000000,0.0370074511,0.0622415394,0.1449008286,0.3221973181,0.0218486749,0.0168633610,0.0149632348,0.0223806165,0.0227258597,0.0279688891,0.3254168928,0.4549919665,0.0785153583,0.1569577307,0.0000000000,0.0000000000,0.0867857113,0.0000000000,0.0000000000,0.0000000000,0.0486966297,0.0652831793,0.0677894652,0.0902746543,0.0000019014,0.1402165145,0.1653632522,0.0378526598,0.0202631317,-0.0040410310,0.0011628288,0.0188282095,-0.0040340461,0.0007934766
20:09:13:50.674,61,0.0023256347,0.0000000000,0.0341616496,0.0000000000,0.0000000000,0.0504306033,0.0923791602,0.0021131302,0.0000000000,0.0000000000,0.0093261404,0.0000000000,0.0498203784,0.0734183937,0.1382146925,0.0000000000,0.3043666780,0.4946602881,0.0694165528,0.1480095834,0.0487866960,0.0000000000,0.3009831607,0.0000000000,0.1033164635,0.0100703835,0.0000000000,0.0373697057,0.0621642321,0.1452804655,0.3210779130,0.0219450127,0.0167291611,0.0145424679,0.0219840184,0.0226628426,0.0276641082,0.3251888156,0.4529017210,0.0785117671,0.1560827196,0.0000000000,0.0000000000,0.0868945122,0.0000000000,0.0000000000,0.0000000000,0.0480812490,0.0645555258,0.0669878945,0.0893387273,0.0000019270,0.1402165145,0.1653632522,0.0378526598,0.0203186721,-0.0045971945,0.0011626803,0.0189029239,-0.0045901760,0.0007552085
20:09:13:51.676,61,0.0020778207,0.0000000000,0.0343895257,0.0000000000,0.0000000000,0.0497911498,0.0981533378,0.0019071816,0.0000000000,0.0000000000,0.0095094731,0.0000000000,0.0492137671,0.0793606490,0.1377611607,0.0000000000,0.3037919402,0.4948292971,0.0692123398,0.1475184262,0.0490302145,0.0000000000,0.3003073931,0.0000000000,0.1026025042,0.0094131948,0.0000000000,0.0376978703,0.0620822422,0.1456488222,0.3203207254,0.0220493861,0.0165763032,0.0142060984,0.0216714628,0.0225992966,0.0273861922,0.3248769045,0.4514884353,0.0785479024,0.1555110365,0.0000000000,0.0000000000,0.0871181712,0.0000000000,0.0000000000,0.0000000000,0.0475390218,0.0639634654,0.0663236827,0.0886075050,0.0000019846,0.1403250843,0.1659276485,0.0375515334,0.0204308052,-0.0055796094,0.0011630094,0.0190328844,-0.0055725351,0.0006873072
20:09:13:52.677,61,0.0018785751,0.0000000000,0.0333673432,0.0000000000,0.0000000000,0.0491058417,0.1024556607,0.0017348786,0.0000000000,0.0000000000,0.0085451296,0.0000000000,0.0485587232,0.0842846334,0.1373992264,0.0000000000,0.3033861518,0.4949367940,0.0689858049,0.1470967382,0.0492225960,0.0000000000,0.2982920110,0.0000000000,0.1018792912,0.0086499285,0.0000000000,0.0380133279,0.0619643517,0.1460180879,0.3196222186,0.0221182853,0.0164154451,0.0138584431,0.0213644169,0.0225284323,0.0271077789,0.3246548772,0.4504706860,0.0786508322,0.1550198048,0.0000000000,0.0000000000,0.0875226706,0.0000000000,0.0000000000,0.0000000000,0.0470430814,0.0633718967,0.0657047853,0.0879115909,0.0000018806,0.1405431032,0.1661476046,0.0371219628,0.0198425967,-0.0057670362,0.0011309034,0.0184684284,-0.0057599247,0.0006433092
20:09:13:53.679,61,0.0017106336,0.0000000000,0.0285480637,0.0000000000,0.0000000000,0.0484612957,0.1052849740,0.0015855309,0.0000000000,0.0000000000,0.0041197953,0.0000000000,0.0479420088,0.0881293565,0.1370099932,0.0000000000,0.3028091490,0.4949810207,0.0687502250,0.1468256116,0.0493846126,0.0000000000,0.2786588073,0.0000000000,0.0995900333,0.0078007672,0.0000000000,0.0382721946,0.0617255494,0.1464146972,0.3183436394,0.0221302807,0.0162198506,0.0134937810,0.0210528355,0.0224034898,0.0267712604,0.3243467212,0.4475473166,0.0788222998,0.1544496268,0.0000000000,0.0000000000,0.0878560245,0.0000000000,0.0000000000,0.0000000000,0.0465847440,0.0627195388,0.0650501847,0.0870149359,0.0000018195,0.1407890320,0.1662268043,0.0367610343,0.0171432123,-0.0069045648,0.0009856989,0.0158079527,-0.0068973936,0.0004202039
